Category,Content
teknoloji,"Google'dan 81. yas gunu icin Miriam Makeba doodle'i Peki Miriam Makeba kimdir? Makeba'yi google'in da doodle hazirlamasina yol acan, ozel kilan sey ne ? Google'in bugun okuyucularina surprizi olan Makeba doodle'i neden hazirlandi... Miriam Makeba kim? Makeba her seyden once bir sanatci ve sivil haklar eylemcisi... Guney Afrikali, devrimci dusunceleri nedeniyle 30 yil ulkesinden ayri kaliyor. Grammy odulu alan ilk siyahi sanatci olan ve 4 Mart 1932'de dogan Miriam Makeba 2008 yilinda hayatini kaybetti."
teknoloji,"Assassin's Creed 4 Black Flag geliyor Populer video oyunu serisi Assasin's Creed'in yeni surumunun fragmani yayinlandi. Milyonlarin merakla bekledigi yeni Assassin's Creed 4 Black Flag'in videosu tanitimdan once internete sizdirildi. Yeni oyun kahramanimiz Edward Kenway'i yonetecegimiz oyunun konusu ise bu kez Karayip'lerde geciyor. ISTE ASSASSIN'S CREED 4 BLACK FLAG'IN FRAGMANI / WEB TV PlayStation, Xbox ve PC surumleriyle beraber gelecek olan yeni oyunun 29 Ekim'de satisa sunulmasi bekleniyor."
teknoloji,"Doodle 4 Google logo yarismasi basliyor Google'in doodle adli ozel logolari, bu kez Turkiye genelinde tum ilkogretim okullarinin katilimina acik olan Turkiyenin Harikalari temali Doodle 4 Google logo yarismasiyla geliyor. Basvuru sureci 1 Mart-1 Nisan tarihleri arasinda gerceklesecek, Milli Egitim Bakanligi ve Kultur ve Turizm Bakanligi destekli yarismada Doodlelar 1-4 ve 5-8. Siniflar olmak uzere iki ayri grup kategorisinde degerlendirilecek. Genc yetenekler ulkemizin benzersiz dogal guzelliklerini anlatan veya tarihi ve turistik yerlerini konu alan Doodle'larini tasarlayarak yarismaya katilabilecekler. Google calisanlarindan olusan bir juri tarafindan elenerek yari finalist olmaya hak kazanan her iki kategoride toplam 200 Doodle tasarimi belirlendikten sonra, 3-5 Nisan tarihleri arasinda ozel jurinin (Prof. Dr. Ferhan Odabasi, Tan Sagturk, Yalvac Ural, Funda Kocabiyik (MEB Temel Egitimler Genel Muduru), Doc Dr. Ahmet Ari (Kultur ve Turizm Bakanligi) yapacagi degerlendirme sonucunda 8-12 Nisan doneminde halk oylamasina sunulacak 10 finalist secilecek. Halk oylamasi sonucunda birinci secilen Doodle, 18 Nisan gunu Turkiyenin Harikalarini milyonlarla paylasmak uzere Google Turkiye anasayfasinda yerini alacak. Turkiyenin Harikalari temasiyla ulkemizin benzersiz dogal guzellikleri ile tarihi ve turistik yerlerini anlatan en iyi Doodlein sahibi olan ogrenci 10.000 TL tutarinda burs almaya hak kazanirken, ogrencinin okuluna da 15.000 TL degerinde ayni teknoloji tesviki saglanacak."
teknoloji,"Robot savaslari mumkun mu Gunumuzde insansiz savas ucaklariyla yapilan savaslara tanik oluyoruz. Robotlarla surdurulen savaslar cagi da hizla yaklasiyor olabilir. Ok bicimli X-47B tipi ucaklarda oldugu gibi, yerden ""pilot"" kontrolu olmaksizin bir ucusu kendi basina tamamlayip donen insansiz ucaklar mevcut. Otomatik olarak hedef tespiti yapan Patriot tipi fuze sistemleri de var. Buradan hareketle, savas anlayisimizi ve pratigimizi buyuk olcude etkileyecek bir silahli robot savascilar olgusu, cok da buyuk bir sicrama olmasa gerek. ABD'nin Atlanta kentinde bulunan Georgia Teknoloji Enstitusu'nde bir laboratuardaki hali uzerinde Profesor Henrik Christiensen'in robotlari isyanci avina cikmis. Christiensen ve ekibi, savunma sanayi devi BAE Systems'in finanse ettigi bir proje uzerinde calisiyor. Projenin hedefi, askerlerin bir bina ile ilgili uzak mesafeden bilgi toplamasini saglayarak, dusmanin saklandigi yerleri tespit edecek turden bir insansiz arac gelistirmek. Kesif robotlari ""Bu robotlar etrafa dagilarak bina ile ilgili bilgi toplayacak ve boylece askerler binaya girmeden once, orada olup bitenler hakkinda fikir sahibi olacak"" diyor Christensen. Bu projenin temelinde kesif ve istihbarat toplama var. Fakat bilim dunyasinda silahli robotlar ihtimali de tartisiliyor. Savas alaninda dusman hedefler belirdikce, her biri kucuk bir savas basligiyla donanmis bu robotlar cekirge surusu gibi ortaliga yayilip harekete geciyor. Washington'daki Brooking Institution adli dusunce kurulusunda savaslarin gelecegi konusunda uzman Peter W Singer, savas alaninda robot savascilarin varliginin ciddi sorular gundeme getirdigini vurguluyor. Singer, ""Tarihte belli donemlerde buyuk degisikliklere yol acan yeni teknolojiler ortaya cikar. Barut, makinali tufek, atom bombasi, bilgisayar,... ve simdi de robotlar bunlardan bazilari. Bunlar, savaslarda uygulanan taktikler, doktrin, askerlerin orgutlenme biciminden tutun da politika, hukuk, etik gibi daha buyuk sorunlari etkileyecek turden gelismelerdir."" diyor. Anti-personel mayinlarin yasaklanmasi konulu calismasindan dolayi 1997'de Nobel Baris Odulu alan Amerikali Jody Williams, su anda gelistirilmekte olan bagimsiz sistemlerin oldurucu gucunun zamanla ortaya cikacagini soyluyor. 'Katil robotlar' Williams, ""bagimsiz silah sistemleri"" gibi deger icermeyen kavramlarin terk edilmesi gerektigine inaniyor. Insanin baska insanlari oldurmek uzere makine yaratmasi dusuncesini cok itici buldugunu ifade eden Williams, ""Bunlara katil robotlar demeyi tercih ederiz"" diyor. Georgia Teknoloji Enstitusu'nden Profesor Ronald Arkin ise farkli dusunuyor. ""Etik yonetici""nin kontrolu altinda olan bir silah sistemi kavramini o gelistirdi. Yani tetigi ceken bir insan olmayacak, ama uluslararasi savas hukuku kurallarina uyacak sekilde programlanmis olacak. ""Herkes 'Aman tanrim kotu robotlar, katil robotlar' diye haykiriyor, ama bu isi simdi askerler yapiyor"" diyen Profesor Arkin'in yaniti basit: ""Savas alaninda catisma disi zayiat oranini azaltmaya yarayacak teknolojiyi kullanima sokmak lazim. Insanlar savasi surdurmekte israr edecek kadar aptalsa eger, etik robot sistemleri devreye sokularak bu is yapilabilir."" 'Global olgu' Bugun icin ABD bu alanda basi cekenlerden biri. Fakat Singer, askeri robot programini yuruten 76 ulke bulundugunu hatirlatarak bu durumun hep boyle devam etmeyecegini soyluyor. ""Birkac yil once sadece ordularin kullanimina acik insansiz ucaklari birkac yuz dolara satin alabilirsiniz bugun. Bu sadece Amerika icin gecerli degil, global bir olgu."" Insansiz savac ucagi teknolojisi hizla yayiliyor. Robot teknolojisi de yayginlasacaga benziyor. Bu durum, bu silahlarin nasil kullanilacagi ve nasil denetim altina alinmasi gerektigi konusunda sorulara neden oluyor. Nobel odullu Jody Williams robot silahlar konusundaki arastirmalarin yasaklanmasi icin uluslararasi bir kampanya baslatmayi planliyor. ""Bu konuda arastirma, gelistirme ve kullanim isine bu sekilde devam edilmesine izin verilirse, savas olgusu tumuyle ve korkunc bir sekilde degisecektir"" diyor Williams. Etik konusundaki tartismalarda Arkin farkli goruste. Arkin, catisma disi zayiati azaltip azaltmadigi konusunda bir arastirma yapmadan robotlari tumuyle yasaklamak ""savasta maalesef insan askerler tarafindan oldurulenlere saygisizlik olacaktir"" diyor."
teknoloji,"Chrome yenilendi Chrome'un son final surumu icin yayinlanan bir guncelleme, bakin neleri degistiriyor? Google, Chrome web tarayicisindaki 10 acigi kapatan bir guncelleme yayinladi. 25.0.1364.152 surum numarasina ulasan final yapida 6 ""yuksek"" dereceli acik kapatilmis bulunuyor. Diger hatalar ise ""orta"" ve ""dusuk"" olarak siniflandirilmis. Google boylece guncellemeyi 100 bin dolar odul dagitilacak olan Pwn2Own'dan sadece 2 gun once yayinlamis bulunuyor. Yani Chrome'da acik bulmaya calisacak hacker'larin isi biraz daha zor olabilir. Kapatilan 10 acigin 4'unun bagimsiz arastirmacilar tarafindan raporlandigi ve Chrome'un hata bulma odullendirme programindan 5.000 dolar kazandiklari bildiriliyor. Google, bu sekilde sene icerisinde 15.500 dolarlik prim dagitmis bulunuyor. Web tarayicinizin guncel olup olmadigini kontrol etmek icin, yukarida gordugunuz Google Chome Hakkinda bolumune goz atabilirsiniz. Google, gectigimiz gunlerde iOS icin sundugu Chrome'u da guncellemis, yakin zamanda gelecek yeni arama islevlerinin sozunu vermisti."
teknoloji,"Dunyanin yeni korkusu: Siber savas Birkac hafta once Maryland'de kucuk bir sehir olan Gaithersburg'da bir tren rayinin yakininda duruyordum. O sirada bir yuk treni, etrafini uyarmak icin dudugunu vargucuyle calarak demiryolu gecidinden buyuk bir hizla gecti. Amerika'da demiryolu yolcular tarafindan pek tercih edilmiyor olabilir ancak yuk trenleri ulke ekonomisi icin oldukca onemli. Bircok modern altyapi gibi demiryollari da karmasik dijital sistemler ile kontrol ediliyor. Bu tur bilgisayarlarin yada modern toplumun dayandigi diger elektronik sistemlerin siber saldiriya ugrayabilecegi endisesi artik giderek daha yuksek sesle dile getiriliyor. Gecen sene eski ABD Savunma Bakani Leon Panetta, ""dijital bir Pearl Harbor"" yasanabilecegini soylemis ve ABD'nin ulasim ve enerji altyapisina karsi siber saldiri yapilmasi ihtimalinden soz etmisti. Birkac hafta once Baskan Barack Obama da bu uyariyi tekrarladi. ""Hackerlarin insanlarin kisisel bilgilerini caldigini, emaillerine girdiklerini biliyoruz... Baska ulkelerin ya da sirketlerin sirket sirlarini caldigini biliyoruz."" ""Simdi dusmanlarimiz enerji aglarimizi, finans kurumlarimizi ve hava trafigi kontrol sistemlerimizi sabote etmeye calisiyor"". Temel hizmetler Yuzlerce ozel sirket dijital kiyamet gunu ihtimaline karsi hazirlaniyor. Eski FBI genel mudur yardimcisi ve dunya genelinde siber sorusturmalardan sorumlu Shawn Henry bunun sonuclarinin agir olacagini soyluyor. Henry su anda ozel sirketlerin hackerlara karsi kendilerini korumalarina yardim eden Crowdsrike adinda bir sirketin baskani. ""Kitle imha silahlari disinda, siber saldiri, karsi karsiya oldugumuz en buyuk risklerden biri"" diyor. Henry, gundelik yaptigimiz herseyin sanal alandaki iletisimlere dayandigini ve finans sektorunu, altyapi ve enerji agini hedefleyen gruplar oldugunu soyluyor. 2005 yilinda yasanan Katrina Kasirgasi temel hizmetler cokunce gelismis bir toplumun nasil bir anda durma noktasina gelebilecegini gosterdi. Kasirga sirasinda ABD Ic Guvenlik Bakani Michael Chertoff bana siber saldiri ihtimalinin gercek bir ihtimal oldugunu soylemisti. Chertoff, ""Her gun kisisel bilgilerin ya da fikri mulkiyetin calindigi milyonlarca saldiri oluyor... Birinin simdi bunu yapmasina olanak taniyan bir sistem daha yikici birsey yapmasini da saglayabilir. Internet uzerinden bazi sistemlere zarar verilmesi uzak da olsa ihtimal dahilinde"" diyor. Siber Sehir ABD'nin New Jersey eyaletinde Ed Skoudis bu tur bir felaket senaryosuna hazirlaniyor. Ofisinde fonograf, eski tur ampuller ve bir tren seti maketi var. Ancak bunlar oyuncak degil. Bu sistem, devlet kurumlari ve ozel sirketlerin, hackerlarin sehrin dijital altyapisini ele gecirmesi durumunda ne olacagini bilgisayarlar araciligiyla gormelerini sagliyor. Skoudis, 15,000 kisinin yasadigi, hepsinin akrabalik iliskileri, hastane kayitlari, banka hesaplarinin oldugu ""siber bir sehir"" kurduklarini soyluyor. ""Siber savascilar bu iliskiler agina bakiyor ve sehre saldiracaklari zayif bir nokta bulmaya calisiyorlar"" diyor. Bu, siber saldiriya karsi dijital egitimin maketler uzerinden gorsellestirilmis hali. Ve cok ragbet goruyor. Gercek bir tehdit mi? Siber savascilarin kullandigi dil vahiy gibi geliyor kulaga. Ancak bazilari azalan savunma butceleri nedeniyle siber tehdit riskinin abartildigini dusunuyor. Londra'da King's College'da Savas Calismalari bolumunde ogretim gorevlisi Thomas Rid, siber tehdit ile ilgili net konusuyor. Yeni kitabinin adi da ""Siber Savas Olmayacak"". Rid ""Siber Pearl Harbor ya da siber 11 Eylul senaryolari biraz abarti"" diyor. ""Pentagon yetkilileri ile konustugunuzda bu tur aciklamalarin abarti oldugunu soyleyebilirler. Bunun daha cok siyasi yararlari var. Ozellikle de Kongre uzerinde siber guvenlik yasasini cikarmasi icin baski uygulamak amaciyla"". Ed Skoudis ise boyle bir riskin mevcut oldugunu soyluyor. Skoudis ""enerji agina yada kritik onemdeki altyapi sistemlerine basarili saldirilar oldugunu goruyoruz. Biraz abartildigi dogru ancak askeri sonuclari olabilecek siber faaliyetlere izin veren bir temel var ortada"". Siber saldiri tehdidi ABD'yi savunmasini guclendirmeye itiyor. Pentagon 4000 yeni 'siber savasci' ise aliyor. ABD'nin altyapi sistemini hackerlardan korumak icin yeni bir baskanlik onergesi imzalandi. Dijital saldiri riskine karsi korunma giderek buyuyen bir sektore donustu. Askeri ve ozel sirketler de kendilerine dusen payi almak icin simdiden rekabete girismis durumda."
teknoloji,"Osmanli'nin savaslari oyun oluyor Osmanli Imparatorlugu doneminde yapilan savaslari konu edinen web tabanli bilgisayar oyunu gelistirmek uzere bir araya gelen 6 kisi, 1,5 yil suren calismalarda askeri karakterler ile konsept cizimleri tamamlanan oyunu 3 ay icerisinde teste hazir hale getirmeyi planliyor.Elazig'da yasayan, oyunun karakterlerini ve mekanlarini tasarlayan konsept ve grafik tasarimci Ahmet Tanyildizi, yaptigi aciklamada, yaklasik 2 yil once grafik sanatcilarina yonelik bir internet sitesinde cizimlerini paylasirken, cizimlerini begenen uc boyutlu oyun modellemeci Omer Faruk Bulanik'in kendisini, Osmanli Imparatorlugu'ndaki savaslari konu edinen oyun hazirlayan ekibe davet ettigini soyledi. Ekipte bulunmayi kabul ettigini bildiren Tanyildizi, Ben zaten Osmanli Imparatorlugu'nun mumkun oldugunca tanitilmasi taraftariyim. Bu oyun da buyuk katki saglayacak. Arkadaslarla yaptigim gorusmelerde guzel bir is ortaya koyacagimiza inanarak bu ise dahil oldum dedi. Tanyildizi, calismalarinin 1,5 yildir surdugunu belirterek, Oyun 3D olacak. Oyunun server yazilimi, veri tabani alt yapisi, cogu asker ve kale gibi yapilarin iki boyutlu cizimleri tamamlandi. 3 boyuta aktariliyor. Oyunun cogu kismi programlamadan ibaret. Programlama isleri bitince yapi ve askerler oyuna dahil edilecek. Esnek bir alt yapi icin ugrasiyoruz. Oyunun kapali betasini 2-3 aya kadar bitirmeye calisiyoruz. Burada oyundaki hatalar belirlenecek, eksiklikler tamamlanacak. Bu testler bittikten sonra kesin cikis tarihi belirlenecek diye konustu. Bugune kadar sadece Osmanli Imparatorlugunu konu edinen, internet uzerinden online oynanabilen ve tamami Turk yapimi olan bir oyunun olmadigini ifade eden Tanyildizi, sunlari aktardi: Bugune kadar gordugumuz oyunlarda Osmanli Imparatorlugu oyunun bir kisminda kisitli olarak konu edinilmis. Bizim oyun ise tamamen Osmanli Imparatorlugu'nu konu ediniyor. Bu yonden online olarak ilk oyun olacak. Benzer oyunlardan CD ortaminda yapilmis olanlar vardi. Bu oyun cevrim ici herkesin bir arada oynayacagi bir oyun olacak. Ayrica bu oyunlar devasa sirketlerce yapilmis oyunlar. Bizler ise tamami bilgisayar oyunlari meraklisi kisileriz. Kisaca soylemek gerekirse sadece Osmanli Imparatorlugu'nu konu edinen, buyuk firmalar yerine bilgisayar oyunu meraklilarinca hazirlanmis ve hazirlayan ekibin tamami Turk olan, online oynanabilen tek oyun. Ahmet Tanyildizi, oyunda Osmanli ile savaslarin yapildigi ulkelerin kullandiklari asker ve mekanlarin cizimine azami ozen gosterdiklerini, oyun ilerledikce oyuncunun gerek mevcut askerlerini guclendirebilecegi gibi artan ekonomik guc ve teknolojiye paralel olarak yeni askeri siniflari kullanma hakki kazanacagini kaydetti. Oyunun senaryosu Tanyildizi, oyunun Osmanli Imparatorlugu'nun kuruldugu 1299 yilindan baslayacagini belirtti. Oyuncuya baslangicta cok gelismemis bir sehir verilerek oyuncudan Osmanli Imparatorlugu'nu kurmasi istenecegini ifade eden Tanyildizi, Oyuncuya kurulustaki savaslar gorev olarak veriliyor. Oyuncu o savaslari yapiyor. Kazandikca ekonomi gelisiyor, guc artiyor. Oyun strateji uygulamayi ongoruyor dedi. Senaryoda oyunun ileri asamalarinda Osmanli Imparatorlugu'nun yikilmayacagini vurgulayan Tanyildizi, Osmanli yikilmayacak. Gerileme donemindeki savaslar daha zor olacak. Oyuncu bunlari yenmeye calisacak. Basarili oldukca devam edecek Osmanli Imparatorlugu. Oyunun hedefi 'En iyi Osmanli kim olacak? diye konustu. Ahmet Tanyildizi, oyunu hazirlayanlar ile ayni ortamda bulunamamalarinin sureci olumsuz etkiledigini belirterek, Ama gece gunduz yilmadan calisiyoruz. Bu tur projeler icin hibe veya destek verecek kuruluslar icin de sansimizi deneyecegiz. Su asamada emek disinda sifir maliyetle ilerliyoruz dedi."
teknoloji,"Insan beyninin en ayrintili goruntuleri yayinlandi Insan beyninin bugune kadarki en ayrintili goruntuleri yayinlandi. Amerikali bilimadamlari, beyin yapilarinin kisiligi ve yetenekleri nasil belirlediginin anlasilmasina yonelik uluslararasi proje kapsaminda ayrintili beyin goruntulerini inceleyebildi. ABD, Avrupa isbirligi var ""Human Connectome"" adi verilen ve 5 yil suren projeye Avrupa ve ABD'deki 10 merkezden bilimadamlari katildi. 1200 saglikli kisinin verileri toplanarak katilimcilarin beyni gelismis sistemler sayesinde goruntulendi. Arastirmaya imza atanlardan David Van Essen, ilk olarak 68 katilimcinin beyin goruntulerinin yayinlandigini belirterek, 3 ayda bir duzenli olarak yayinlanacak goruntulerle proje sayesinde, bilim camiasinin ""beklemeden"", kisilerin davranislari ve ""beyin devreleri"" arasindaki baglantiyi incelemeye baslayabilecegini vurguladi. Bircok arastirmaya onculuk edecek! Essen, arastirma sonuclarinin, ruhsal hastaliklarin kaynagi ve beyindeki degisimlerin incelenecegi baska arastirmalara da temel olusturacagina dikkati cekti. Katilimcilara farkli isler yaptirilirken beyinleri 2 teknik kullanilarak goruntulendi. Ilk teknigin, sinir hucrelerinin bulundugu, duyu organlari ve beynin baska bolgelerinden gelen bilgiyi ""isleyen"" gri bolgedeki hareketlerin ortaya cikmasini sagladigi belirtildi. Ikinci olarak myelin kilifiyla cevrili sinir hucreleri liflerinin bulundugu beyindeki beyaz bolgeyi kaplayan anatomik ""devreler"" gozler onune serildi."
teknoloji,"Merkel Cebit'te Selocan'in elini sikti Turkcell'in maskotu Selocan, Almanya Hannover'de duzenlenen Cebit bilisim fuarina konuk olan Almanya Basbakani Angela Merkel ile tanisti ve el sikisti."
teknoloji,"Meclis cep telefonuna sigdirildi Milletvekilleri ve personel, TBMM mobil uygulamasi sayesinde, Iphone ve Ipad gibi cihazlarla, Meclis'in faaliyetleri ve Meclis'le ilgili bilgileri takip edebilecek.TBMM Genel Sekreteri Dr. Irfan Neziroglu, konuyla ilgili yaptigi aciklamada, mobil uygulamalarin gittikce yayginlastigini belirtti. Meclis olarak, yasama ve denetim faaliyetlerini milletvekillerine daha hizli ve etkin bir sekilde ulastirabilmek amaciyla TBMM Mobil Uygulamasi baslattiklarini ifade eden Neziroglu, ilk etapta Iphone ve Ipad gibi cihazlar icin bu uygulamayi baslattiklarini soyledi. Neziroglu, uygulamanin daha sonra Samsung android tabanli cihazlar icin de gelistirilecegini ifade etti. Neziroglu, uygulamayla yasama ve denetim faaliyetleri, gelen tasari ve tekliflerin son dakika bilgisi olarak milletvekillerinin cep telefonlarina gelecegini kaydederek, Meclis TV'yi de cep telefonundan anlik takip edebilecekler dedi. Milletvekillerinin, ulke genelindeki anlasmali hastane ve eczane gibi birtakim bilgilere de ulasabilecegini dile getiren Neziroglu, soyle konustu: Milletvekilleri listesi, ozgecmisleri, komisyon uyeleri, Divan uyeleri, milletvekillerinin sandalye dagilimi, Genel Kurul ve komisyon gundemi olacak. Genel Kurul'un acilis ve kapanis saatleri son dakika bilgisi olarak milletvekillerine gidecek. Tasari ve teklifler, TBMM Baskanligi'na sunuldugunda son dakika mesaji olarak gidecek. Danisma Kurulu onerileri, Meclis takvimine iliskin bilgiler olacak. Basin kisminda Meclis Haber, Meclis TV, Gunluk gazeteler olacak. Milletvekili kendisiyle ilgili basinda yer alan yerel dahil butun haberleri gorebilecek. Sosyal medya ve Anadolu Ajansi takip edilebilecek. Kutuphaneden yayinlar taranabilecek. Milletvekilleri, Arastirma Merkezi'nin raporlarina da cep telefonundan ulasilabilecekler. Naziroglu, uygulamada, lokanta menusu, telefon rehberi, doviz kurundan hava durumuna kadar bircok verinin de yer alacagini soyledi. Bu yeni baslangic, milletvekillerinden gelecek oneriler dogrultusunda bunu gelistirebilecegiz diyen Neziroglu, su anda milletvekilleri ve personelin kullanabildigi uygulamayi kisa sure icerisinde vatandasa da acmayi dusunduklerini kaydetti. Meclis gorevlileri, kulislerin girislerinde kurulan stantlarda, milletvekillerine uygulamayi cep telefonlarina nasil kuracaklarini gosterdi."
teknoloji,"Binlerce hesap resetlendi Twitter guvenlik nedeniyle gerceklestirdigi sifre sifirlama uygulamasinda, gereginden fazla kullanicinin sifresini resetledi.Twitter, hackerlar tarafindan ele gecirildigi dusunulen bazi hesaplarin sifrelerinin degistirilmesi gerektigi yonundeki uyari mesajlarinin ardindan sifre resetleme islemlerine basladi. Ancak yanlislikla gereginden fazla sifreyi resetledi. Bunun uzerine Twitterdan, ""Istemeyerek, tehlike altinda oldugunu dusundugumuz hesaplardan daha fazlasinin sifresini resetledik. Neden oldugumuz tum sikinti ve karisiklik icin ozur dileriz seklinde bir aciklama metni geldi. Ancak bazi durumlarda Twitter'in sifre resetlemesi de hesaplari kurtarmaya yetmiyor. Ornegin hacklenen Twitter hesabinin sifresini degistiren kisi ayni sekilde Twitter'a bagli e-posta adresini degistirdiginde sifre resetlense bile bir ise yaramiyor. Twitter ozellikle takipci sayisi fazla olan hesaplara oncelik vererek resetleme islemi yapti. Sifresi resetlenen Twitter hesaplarindan biri de BBC'ye ait bir hesapti."
teknoloji,"Photoshop'un yeni mobil surumu yayinda Yeni uygulama; Photoshopun temel ozelliklerini mobil cihazlar icin eksiksiz bir sekilde saglayacak. Adobe Systems, Adobe Photoshop Touch urununun iPhone, iPod Touch ve Android akilli telefonlarla yonelik yeni bir surumunun pazara sunuldugunu duyurdu. Photoshop Touch urununden ilham alan telefon uygulamasi; Photoshop masaustu yaziliminin temel ozelliklerini mobil cihazlar icin de saglayacak. Uygulama; tablet uygulamasinda oldugu gibi benzer sezgisel, dokunma tabanli hareketler ve ozellikler iceriyor. Mobil uygulama ile ilgili konusan Adobe Dijital Medya Cozumleri Danismani Baris Ozcan, sunlari soyledi: Mobil telefonlar insanlar icin artan oranlarda ilk planda dusunulen fotograf cekme ve duzenleme araci haline geliyor. Adobe olarak musterilerimizin gelismekte olan yaratici is akislari icin hep daha iyi hizmet saglamak konusunda kararliyiz. Photoshop fanlarinin bazi temel Adobe goruntuleme islevlerini akilli telefonlarinda da istediklerini fark ettik ve bu uygulamayi hayata gecirdik. Akilli telefonlar icin gelistirilen Adobe Photoshop Touch, akilli telefon kullanicilari icin yeni ozellikler sunuyor. Adobe Photoshop Touch ile; katmanlar, secme araclari, filtreler, ton ve renk ayarlamalari gibi populer Photoshop ozelliklerini kullanarak goruntuler gelistirilebiliyor. 12 megapiksele kadar goruntuler katmanlarla duzenlenebilirken, Scribble Selection ozelligi ile goruntuleri hizli bir sekilde birlestiriliyor ve Refine Edge araciyla secimler kolayca rotuslanabiliyor. 2GB depolama alaniyla goruntulerinizi Adobe Creative Cloud ile otomatik olarak senkronize edebiliyorsunuz. Adobe Photoshop Touch, katmanlama ve birlestirme ozellikleriyle derinlik ve deger sagliyor. Akilli telefonlar icin gelistirilen Photoshop Touch, Adobe Creative Cloud ile de entegre ve ucretsiz hesapla 2GB Creative Cloud depolama alanina erisimi iceriyor. Kullanicilar goruntulerini ve projelerini Creative Cloud'a senkronize ederek tablet veya Photoshop masaustu yazilimindan dosyalarla calismaya devam edebiliyorlar."
teknoloji,"Iki kuyruklu yildiz ayni karede Gokyuzunde siradisi bir olay goruntulendi. Ilk kez iki kuyruklu yildiz birden ayni kareye girdi. Pan-Starrs ve Lemmon adli kuyruklu yildizlar, Yury Beletsky tarafindan Atakama Colu'nde cekildi."
teknoloji,"Galaxy S4'e gozle kontrol geliyor Bir Samsung yetkilisi tarafindan sizdirilan bilgiye gore Samsung Galaxy S4'de goz tarama ozelligi olacak. Samsung Galaxy S4 14 Mart tarihinde tanitilacak fakat gun gecmiyor ki yeni bir iddia atilmasin. Oyle gorunuyorki cihazin tanitilacagi gune kadar cihazin tum ozelliklerini ogrenecegiz. Edinilen son bilgilere gore Samsung Galaxy S4'de goz izleme teknolojisi bulunacak. Akilli telefonlar artik daha akilli! Goz izleme teknolojisi, cihazi kullanirken cihazin gozlerimizi takip etmesi ve cihazin cesitli komutlari sadece goz hareketlerimizle kontrol edebilmemize dayaniyor. Ekranin belli bir kismina odaklandiginizda ve ardindan gelen goz hareketinizle sayfa o yonde hareket edebilecek ya da sayfalari gozlerinizle degistirebileceksiniz."
teknoloji,"Apple iPhone icin hangi isimleri dusunmus! iPhone piyasaya cikmadan once bu urun icin dusunulen isim fikirleri ve nedenlerini Apple'in eski reklamcisi acikladi. Her urunde oldugu gibi iPhone ismi de gokten zembille inmedi ve bir fikir asamasi oldu. Apple'in reklamdan sorumlu yonetici gorevini gecmiste yonetmis olan Ken Segall 2007 yilinda ilk kez piyasaya surulen iPhone icin diger isim fikirlerini Arizona Universitesinde katildigi bir konferansta acikladi. Iste iPhone icin diger isim fikirleri ve nedenleri: TelePod: Telefon kelimesinden alinan Tele ile Apple'in urun ailesinden iPod'u cagristirmasi icin alinan Pod'un birlesimiyle olusan TelePod kullanilmis olsaydi belkide urunler su sekilde siralanacakti: iPod, TelePod, PadPod, MacPod... TriPod: Fotografcilik alaninda kullanilan bu kelimenin dusunulmus olmasinin sebebi ise latince uc anlamina gelen ve uc cihazin birlesimi olarak dusunulen Tri kelimesi ile iPod'un devami niteliginde olmasi anlamiyla Pod kelimesinin birlestirilmesiyle TriPod ismi oraya cikmis. Birlestirilen uc cihaz ise telefon, internet cihazi ve iPod olarak dusunulmus. Mobi: Mobile kelimesinin kisaltilmasi olarak dusunulmus. MicroMac: Macbook bilgisayarlarin mikro boyutlardaki hali olarak dusunulmus. IPad: Apple'in urun ailesinde suanda bulunan iPad'in ismi, iPhone ile iPad'in hemen hemen ayni seyleri yapabiliyor olmasi ve tek farkliligin boyutlari olmasi bir telefona verilebilecek mantikli isimlerden biri oldugunu ve ilk olarak telefonda kullanilmak icin ortaya ciktigini gosteriyor."
teknoloji,"Samsung Galaxy Note 2'de guvenlik acigi Galaxy Note 2'nin kilit ekraninda uygulamalara ve parcaciklara kisa zamanda ulasilmasini saglayan bir guvenlik acigi soz konusu. Hackerlar, parmaklari yeterince hizliysa, Galaxy Note 2'nin kilit ekranini asabilir. Akilli telefon  tablet hibriti icin minor bir guvenlik acigi sayilan bu durum, hizli parmak hareketleri ile bazi uygulama ve widgetlara erisimi sagliyor. Terence Eden adinda bir kullanici tarafindan kesfedilen bu acigi gormek icin once, kilit ekrani goruldugu sirada Acil Arama'ya tiklayin. Burada karsiniza tus takimi ile ekranin sol alt kisminda Acil Durum Kisileri'ne ulasmayi saglayan tus gelecek. Acil Durum Kisileri'ne tiklayin. Sonra gelen ekranda bir islem yapmadan Home tusuna basili kalin. Bu sirada kilit ekrani gelmeden hemen once arayuzun hizli sekilde goruntulendigini fark edeceksiniz. Iste bu sirada bir uygulamaya hizlica basmaniz durumunda uygulama calisabilir. Fakat bu, tum uygulamalar icin gecerli degil. Bu gibi guvenlik aciklari akilli telefonlar dunyasinda yeni degil. Bununla birlikte kisa sure sonra Samsung'un bir guncelleme yayinlamasi bekleniyor."
