Category,Content
magazin,"UNLU OYUNCUYA DOLANDIRICILIK SUCLAMASI KAYIP Sehir adli dizide oynayan, rol arkadasi Gokce Bahadirla yasadigi kisa sureli askla da gundeme gelen oyuncu Ilker Kalelinin, nitelikli dolandiricilik suclamasiyla babasi Recep Kaleli ile birlikte 7 yila kadar hapis cezasi istemiyle yargilandigi ortaya cikti. Kayip Sehir adli dizide birlikte oynadigi rol arkadasi Gokce Bahadirla bir gece kulubunden cikarken goruntulenen, uc aydir birlikte olduklari ortaya cikan, ancak bu iliskisi fazla uzun surmeyen 29 yasindaki Ilker Kalelinin, tutuksuz yargilanmasina neden olan dava, babasi Recep Kalali ile ortak oldugu sirketin yaptigi alisveristen kaynaklandi. Istanbul 18inci Agir Ceza Mahkemesindeki davada, tutuksuz yargilanan saniklar Recep Kaleli, Ilker Kaleli ve calisanlari Suleyman Gursoy ile Bayram Umit Bayramoglunun, nitelikli dolandiricilik suclamasiyla 7 yila kadar hapisle cezalandirilmalari istendi. Saniklarla ilgili savcilik sorusturmasinin ardindan hazirlanan iddianameye gore, Recep Kalalinin yoneticisi ve ortagi oldugu Kaleli Trafik Isaretleri Sanayi Ticaret Limited Sirketinin, uc yil boyunca ticaret yaptigi, Izmirde faaliyet gosteren Signatekma Boya ve Sinyalizasyon Sanayi Ticaret Anonim Sirketinden, trafik serit cizgilerinin yapiminda kullanilan boya ve kimyasal maddeleri satin aldigi belirtildi. Ancak 2011 yilinda tum saniklarin fikir ve eylem birligi icinde hareket ederek, Recep Kalali ve Ilker Kalelinin, kendi sirketlerindeki hisselerin bir kismini devrederek, Suleyman Gursoy ile Bayram Umit Bayramoglu nezdinde Kaleli Insaat Sanayi ve Dis Ticaret Limited Sirketi adinda baska bir sirket kurduklarina yer verildi. Iddianamede, Recep Kaleli, Suleyman Gursoy ve Bayram Umit Bayramoglunun sikayetci sirkete gidip 7 esit taksitte odemek sarti ile 403 ton boya alimi yapacaklarini soyledikleri, bedelinin Kaleli Trafik Isaretleri Sanayi Ticaret Limited Sirketi tarafindan odemesinin yapilacagi izlenimini uyandirdiklari, bu sekilde protokol imzaladiklari belirtildi. Ancak ceklerin odeme zamani geldiginde Recep Kalelinin odeme yapmayayarak, mal satilan ve ceki veren sirketin Kaleli Insaat Sanayi ve Dis Ticaret Limited Sirketi oldugunu, kendisinin Kaleli Trafik Isaretleri Sanayi Ticaret Limited Sirketinin sahibi ve yoneticisi oldugunu, bu nedenle borcla ilgisi bulunmadigini ve kendisinden hicbir sey alinamayacagini soyledi. Eldeki deliller kapsaminda yapilan incelemede de, sikayetci sirket nezdinde ozellikle karisikliga sebep olan hileli davranislar sergilendigi one surulerek, saniklarin cezalandirilmalari talep edildi. YUZDE YIRMI HISSEM VAR Halen durusmalarina devam edilen davayla ilgili ifade veren dizi oyuncusu Ilker Kaleli, ""Sikayet edilen sirket ortakligindan yuzde 20 hissem vardir. Ben yurtdisinda egitim aldigim icin sirket islerinden haberdar degilim. Sirketin yetkilisi de degilim. Beni de sikayet etmisler. Ben suclamalari kabul etmiyorum"" dedi. Bu arada, sikayetci sirketin, Kaleli ailesinin sahibi oldugu firmalara karsi actigi 3 milyon TLlik alacak davalarinin da devam ettigi ogrenildi."
magazin,"Ibrahim Tatlises'ten soke eden Muslum Gurses aciklamasi Ibrahim Tatlises, usta sanatci Muslum Gurses'in vefat haberinin ardindan sasirtan bir aciklama yapti. Iste Ibrahim Tatlises'in aciklamasi: Senaryo hastanenin aynen planladigi gibi gitti. Baba zaten 1 hafta once vefat etmisti. Bununla ilgili menajerinin de haberi vardi. Benim de haberim vardi. Hatta hastaneden bir doktor Muslum Babanin ex oldugunu fakat ailesine soyleyemedikleri icin cihaza bagli tuttuklarini bizzat benim bir yakinima soylemis. Doktorlar kimi uyutuyor. Babanin beyin olumu bir hafta once gerceklesmisti zaten. Ben bunu dun aksam sayin Saglik Bakanimizla, Sezen Aksuyla ve ayrica Hulya Avsarla da paylasmistim. Babanin olumu kalp yetmezligi, akciger falan filan degil. Resmen yogun bakimda kaptigi mikroptan oldu. Dun aksam sayin Saglik Bakanimiza babanin birkac gun once yasadigi yonunde yapilan aciklamalarin yalan oldugunu, yarin hastanenin olum haberini duyuracagini soylemistim. Ve aynen de oyle oldu. Rahmetli babamin da dedigi gibi olu bizim Allah rahmet eylesin. Babaya Allahtan rahmet, ailesine ve tum sevenlerine bassagligi ve sabir diliyorum. Allah mekanini cennet etsin Ibrahim TATLISES"
magazin,"Galibiyeti kutlayamadi NBA takimlarindan Orlando Magicte forma giyen Hidayet Turkoglu, Denver Nuggetsi 102-89 yendikleri macta parmagini kirdi. Winterpark Floridada 1,5 saatlik bir ameliyat geciren milli basketbolcunun uc hafta sonra kosu idmanlarina baslayacagi aciklandi."
magazin,"Bakmamak icin kendini zor tuttu David Beckham, gittigi Lakers macinda onunde oynayan pon pon kizlar yuzunden zor anlar yasadi Los Angeles'daki Lakers macina giden David Beckham ponpon kizlara bakmamak icin elinden geleni yapti. Zaman zaman baska yere bakarak gecistirmeye calisan Beckham bazen de bir seyler yiyerek zaman gecirdi. >>ISTE DAVID BECKHAM'IN ZOR ANLARI..."
magazin,"Orhan Gencebay, Muslum Gurses'i anlatti Orhan Gencebay, Muslum Gurses'in vefat haberinin ardindan CNN Turk'e konustu. Muslum Gurses'in cok hassas bir sanatci oldugunu soyleyen Orhan Gencebay, sanatci icin anjiyo randevusunu kendisinin aldigini ve anjiyo olmak istemeyen Gurses'in ""Orhan Baba'ya ayip olur"" diyerek anjiyoya girdigini anlatti."
magazin,"Muslum Gurses son goruntulerinde milli gorevdeydi Dunya 3'uncusu olan Ampute Futbol Milli Takim Oyunculari Ataturk Havalimani'na indiklerinde karsilarinda Muslum Gurses'i bulmuslardi. Muslum Gurses milli oyuncularimizla birlikte ""En buyuk Turkiye"" diye slogan atmis, bir ara Dogan Haber Ajansi'nin muhabiri olmus ve elinde mikrofon milli oyuncularimizla roportajlar yapmisti. Unlu sanatcinin hastaneye yatmadan yaklasik bir ay once kaydedilen bu goruntuler ayni zamanda onun saglikli gunlerinde kaydedilen son goruntulerinden de biri oldu. Tevdavi gordugu hastanede hayatini kaybeden Muslum Gurses saglikli olarak hastaneye yatmadan yaklasik 1 ay once, 2012 Ekim'in goruntulenmisti. Unlu Sanatci Havalimaninda Rusya'nin Kaliningrad kentinde duzenlenen 2012 Ampute Futbol Dunya Kupasi'nda ucunculuk kupasini kaldiran milli takimimizin oyunculariyla tesadufen karsilasmis ve onlari bagrina basmisti. Onlarla birlikte ""En buyuk Turkiye"" diye slogan ata Muslum Gurses DHA mikrofonunu eline alip her bir oyuncuyla roportaj da yapmisti. Muslum Gurses, milli sporcularimizin basarisini su sozlerle kutlamisti; ""Engelli kardeslerimiz kupayi almislar. Sizlerle gurur duyuyoruz. Sizleri birinci olarak da gormek istiyoruz. Devlet buyuklerimiz insallah sizlere yardim ediyordur"" dedi. Muslum Gurses'in yaninda bu sirada sanatci arkadasi Yunus Bulbul de vardi."
magazin,"Ruzgar (Nil) Erkoclar'a oyle bir teklif yaptilar ki! Cinsiyet degistiren Ruzgar Erkoclar bu kez aldigi teklifle gundemde. Daha once dizilerde oynayan Erkoclar, bolum basi 1000-1500 lira arasinda aliyordu. Ruzgar'in yeni hayatinin ilk projesi olmak isteyen bir yapim sirketi, hic vakit kaybetmeden, ciddi bir teklifle Ruzgar Erkoclar'in kapisini calmis. Yeni sezonda baslayacak bir dizide rol almasi icin Ruzgar Erkoclar'a bolum basi tam 20 bin TL onermisler. Ruzgar Erkoclar'in bu teklifi kabul edip etmedigi henuz belli degil."
magazin,"Iste Muslum Gurses'in son sozleri Bypass ameliyati olmak icin hastaneye yatan ve ameliyat sonrasinda akciger problemi yasayan Muslum Gurses, 4 aydir yogun bakimda uyutuluyordu. Unlu sanatci bugun tedavi gordugu Memorial hastanesinde hayatini kaybetti. Muslum Gurses'in en yakindaki isimlerden biri olan ayni zamanda yapimciligini yapan Yusuf Ziya Oran ise Gurses'in son sozlerini soyle anlatmisti; ""Ameliyattan bir gun once album calismasi icin studyodaydik.Yeni sarkisi Veda'yi okudu ve bana donup, ""Bu ameliyat beni korkutuyor. Eger olursem albumun adini Veda koyarsin. Olmezsem baska bir isim koyariz."" dedi. Ameliyata girmeden cok kisa bir sure once de bana soyle dedi; 'Hayat bana zordu ama guzeldi.. Herkesten tek istegim var, haklarini helal etmeleri."" seklinde konustu."
magazin,"Hakki Bulut: Bir cinar daha devrildi Sanatci Hakki Bulut, tedavi gordugu hastanede hayatini kaybeden arabesk muziginin onemli isimlerinden Muslum Gurses'in ailesine taziye ziyaretinde bulundu. Gurses'e Allah'tan rahmet yakinlarina bas sagligi dileyen Bulut, ""Hepimizin basi sag olsun. Bir cinar daha devrildi gitti."" dedi. Muslum Gurses tedavi gordugu Memorial Hastanesi'nde bugun saat 10.30 siralarinda yasamini yitirdi. Olum haberinin ardindan Gurses'in cok sayida hayraninin yani sira hastaneye sanatci Hakki Bulut da geldi. Ziyaret sonunda bir aciklama yapan Bulut, ""Bir sanatci arkadasimi, bir dostumu kaybetmenin buyuk uzuntusunu yasiyorum. Bir sure once Londra'da bir konser verdik. Durumu cok iyiydi. Turkiye'ye gelir gelmez hastaneye kaldirildi. Ettigimiz dualar bu kadar kabul olmadi. Allah'tan kendisine huzur diliyorum. Insallah ebedi hayatta huzur bulur."" diye konustu. ""Her gun beraber degildik ama Gurses'le tanisiyorduk."" diyen Bulut, ""Hicbir zaman mutluluk gormedi. Insallah ebedi mutluluga erisir. Turkiye'nin, sanat dunyasinin ve hepimizin basi sag olsun. Bir cinar daha devrildi gitti. Hayatta kader diye bir sey vardir. Omru bu kadardi."" ifadelerini kullandi."
magazin,"Valinin katildigi gecede dansoz krizi ADANA Demirsporun 72nci kurulus yili TUYAP Fuar Alaninda yaklasik 750 kisinin katildigi baloyla kutlandi. Vatan Sasmaz ve Ece Erkenin sunuculugunu yaptigi ve Hande Yenerin konser verdigi gecede dansoz krizi cikti. Gecenin baslangicinda konusmalar yapildiktan sonra, Ibrahim Tatlisesin programlarinda yer alarak une kavusan oryantal Didem sahneye cikti. Adana Valisi Huseyin Avni Cos da 45 dakikalik gecikme ile ayni dakikalarda fuar alanina ulasti. Bu sirada sahnede olan Didem menajeri tarafindan bu sarki son diye ikaz edilince, dansini yarida birakarak kulise dondu. VALI GELINCE BENI INDIRDILER Oryantal Didem, gecenin ilerleyen saatlerinde sosyal paylasim sitesi uzerinden dansinin yarida kesilmesiyle ilgili su yorumu yapti: ""Adanayi ve Adanalilari cok severim. Az once sahnedeyken hayatimda ilk defa bu kadar kucuk dusuruldum. Sahnem yarida kesildi. Sayin Adana Valisi organizasyona gelecegi icin apar topar beni sahneden indirdiler. Sanatciya yapilacak en buyuk saygisizlik. Beni bu duruma dusuren herkesi kiniyor, Allaha havale ediyorum. Ben meslegimi namusumla serefimle sahneliyorum. Hic bir sekilde namussuzluk kendime yakismayacak bir hareket yapmadim, yapmam. Ben bu ulkenin evladi, bu ulkenin vatandasi olarak sanatimi bu sart ve kosullarda nasil yapabilirim? Inanin onurum gururum incildi. Cok uzuldum. Salondaki beni izleyen herkesten ozur diliyorum. Sevgiler Adana halki."" VALI: DANSOZDEN RAHATSIZLIK DUYMAYIZ Adana Valisi Huseyin Avni Cos, oryantal Didemin sosyal paylasim sitesindeki sozlerinin kamuoyunda yanlis bir izlenim dogurabilecegini, gelismeden haberi olmadigini belirterek soyle dedi: ""Boyle bir gosteriden rahatsizlik duymamiz soz konusu olamaz. Katilacagimiz program hakkinda bilgimiz var. Programda neler oldugunu biliyoruz. Sayin bakanlari yolcu ederek biraz gec katildim. Giriste kulup yoneticileri ile bir cay icip sohbet ettik. Bu, olsa olsa meshur olmak istemesi ile ilgili olabilir. Yoksa bizim boyle bir istegimiz olmadi, olmaz. Dansozden rahatsizlik duymayiz."" Adana Demirspor Kulubu Baskani Onder Serin de oryantal Didemin aciklamasi ile ilgili olarak sunlari soyledi: ""Vali bey geldiginde program baslamisti. Kendileri, salonun ahenginin bozulmamasi icin ara verildignde girmemizi isteyince bir sure bekledik. Oryantal ile anlasmamiz zaten 10-15 dakikaydi. Program akisina bagli olarak indirilmis olabilir."" HANDE YENER, RENK KATTI Baloda sahneye cikan Hande Yener ise izleyicilere keyifli bir gece yasatti. Danscilariyla sahneye cikan ve sarkilarini seslendiren Hande Yeneri davetliler ayakta alkisladi. Hande Yener, Adana Demirspor atkisi takarak, mavi lacivertli takimin 72inci yili kutladi. BASKANDAN TESEKKUR Adana Demirspor Baskani Onder Serin, yonetim kurulu uyeleriyle yaptigi aciklamada, Adanali ve Adana Demirsporlu isadamlarini, mavi lacivertli takima destek olmaya davet etti. Baskan Serin, takima maddi manevi destek veren ve balonun duzenlenmesinde yardimci olan Adana Valisi Huseyin Avni Cos ile Buyuksehir Belediye Baskan Vekili Zihni Aldirmaza tesekkur etti. Geceye Adana Demirspor As Baskani Ali Ugur Akbas da sanatci esi Yeliz Yesilmenle katildi. SENFONI DE KESILMISTI Adanada gecen yil duzenlenen bir is adamlari derneginin gecesinde de Cukurova Universitesi Senfoni Orkestrasi sahnedeyken Vali Huseyin Avni Cosun salona girecegi sirada konser susturulmustu. Orkestra sefi ve sanatcilar sahnede bekletilmis, Vali Cosun masadaki yerini almasindan sonra konser devam etmis, bunun uzerine bazi izleyiciler salonu terk etmisti."
magazin,"UYANMAK ICIN OLUMU BEKLEME Aile ve Sosyal Politikalar Bakanliginin himayesinde KULT Derneginin de destek verdigi proje kapsaminda, birbirinden unlu 8 unlu kadin sanatci bir araya geldi ve ugradiklari siddet sonucu hayatini kaybeden kadinlarla empati kurarak O ben olabilirdim dedi. O PROJEDEN FOTOGRAFLAR Ayse Pasali Melek Karaaslan Sefika Etik Meral Tahta Ceylan Soysal Mehtap Civelek Gulsah Sarcan Selma Civek Kimi tek bir kursunla, kimi onlarca bicak darbesiyle, kimi de bogazi kesilerek cocuklarinin gozleri onunde hunharca katledildi. Aylarca tuvalette esir edilen de vardi aralarinda, yasarken olenler de. Her biri esti, anneydi, kadindi Ancak hepsinin kaderi ayniydi; hepsi siddet kurbaniydi. Gordukleri siddet sonucu hayatini kaybeden bu kadinlar, Zeytinburnu Belediyesinin, AKDEM (Aile Kadin Destekleme ve Engelliler Merkezi) catisi altinda hayata gecirdigi 8 Mart 8 Kadin projesiyle unlu isimlerde yeniden can buldu. Unlu sanatcilar O ben olabilirdim dedi Aile ve Sosyal Politikalar Bakanliginin himayesinde KULT Derneginin de destek verdigi proje kapsaminda, birbirinden unlu 8 unlu kadin sanatci bir araya geldi ve ugradiklari siddet sonucu hayatini kaybeden kadinlarla empati kurarak O ben olabilirdim dedi. Hulya Avsar, Berguzar Korel, Nur Fettahoglu, Burcu Esmersoy, Meltem Cumbul, Ezgi Mola, Dolunay Soysert ve Songul Oden ozel makyaj ve kostumlerle hayatini kaybeden 8 kadinin yerine gecti. Fotograf sanatcisi Mehmet Turgut ve Yonetmen Emrah Gultekinin  produksiyonu ile unluler, siddet magduru kadinlarla empati kurarak onlarin hayatlarinin son anlarindaki medyaya yansimis fotograf karelerindeki halleri gibi gorunmeye calisti. Her sanatci, yerine gectigi kadin sanki hayattaymis gibi onun duygularini anlatan bir de mektup yazdi. Yazilan bu mektuplar video cekimi sirasinda da kayda alinarak kamu spotu olusturuldu. Uyanmak Icin Olumu Bekleme, Sevginin yerini siddet almasin sloganiyla olusturulan kamu spotlari onumuzdeki hafta icinde tum kanallarda yayinlanmaya baslayacak. - Emine Erdogan da 7 Martta Ciragan Sarayindaki etkinlige katilacak Canlandirdiklari karakterlerle empati kurduklari fotograf cekimlerinde oldukca duygusal anlar da yasandi. Tum bu duygusal anlar ve cok ozel goruntuler ile sanatcilarin empati kurduklari siddet magduru kadinlarin duygularini anlattiklari mektuplar 7 Mart Persembe gunu saat 17:30da Ciragan Sarayi'nda gerceklestirilecek olan 8 Mart 8 Kadin gecesinde tum Turkiye ile paylasilacak. Zeytinburnu Belediye Baskani Murat Aydinin ev sahipliginde yapilacak olan toplantiya Emine Erdogan, Aile ve Sosyal Politikalar Bakani Fatma Sahin, projede yer alan sanatcilar ile basin dunyasindan cok sayida isim katilacak. - Yapisal ve kalici cozumler uretmek sart Amaclarinin kadina yonelik siddetin onlenmesi ve duyarliligin arttirilmasi oldugunu ifade eden Zeytinburnu Belediye Baskani Murat Aydin Maalesef halen toplumumuzun kanayan bir yarasi olan kadina yonelik siddetin bir an once ve kalici olarak ortadan kaldirilmasi gerekmektedir. Hicbir neden siddetin gerekcesi olamaz. Sevginin yerini siddet almasin dedi. Bu alanda yapisal ve kalici cozum yollari barindiran onemli projeler gerceklestirdiklerini anlatan Baskan Aydin, sunlari soyledi: Bunlardan biri ve en onemlisi de, belediyemiz bunyesinde faaliyet gosteren Aile Kadin Destekleme ve Engelliler Merkezi (AKDEM)dir. Bu merkez egitim, psikolojik danismanlik, koruma ve rehabilitasyon sureclerini de iceren hizmetleri tamamini ucretsiz olarak veriyor. Projemize destek olduklari icin bakanligimiza, tum sanatcilarimiza sahsim ve Zeytinburnu halki adina tesekkur ediyorum. Kim kim oldu Hulya Avsar               - Ayse Pasali Berguzer Korel           - Melek Karaaslan Nur Fettahoglu           - Gulsah Sarcan Burcu Esmersoy         - Sefika Etik Dolunay Soysert         - Meral Tahta Meltem Cumbul         - Ceylan Soysal Ezgi Mola                   - Selma Civek Songul Oden              - Mehtap Civelek"
magazin,"Sakal ugruna istifa etti Umit Benan, kreatif direktorlugunu yaptigi Trussardideki gorevinden ayrildigini Twitter ve Facebookta duyurdu. Benanin bu kararini aciklamasindan sonra New York Timesdan Womens Wear Dailyye kadar bircok yabanci yayin organi ayrilik haberini duyurdu. Benandan isi birakmasiyla ilgili kinayeli twitler de geldi: Stajim bitti, beni hem ise alip hem de sakalimi kesmemi isteyemezsiniz!"
magazin,"Ibo'nun o iddiasina yanit Muslum Gurses'in bir hafta once oldugu yonunde ortaya atilan iddialara iliskin sanatcinin menajeri Nevzat Takmaz yazili bir aciklama yapti. Takmaz, ""Bir hafta once oldugu soyleniyor. Ancak Abimi bu sabah butun mudahalelere ragmen saat 08.30'da kaybettik. Kim ne derse desin olaylari Muhterem Hanim ve ben beraber yasadik."" dedi. ""Nevzat Takmaz Muslum Gurses'in menajeri"" imzali yazili aciklamada su ifadelere yer verildi: ""Yaklasik 4 aydir hastanede Muslum Abimin yanindayim. Basta hastane sahibi Turgut Aydin Bey'e, tum hastane calisanlarina, yogun bakim personeline emekleri icin ayri ayri tesekkur ediyorum. Sayin Prof. Dr. Bingur Sonmez Hoca'dan, Dr. Deniz Sener Bey'den Allah razi olsun. Butun imkanlarini abim icin seferber ettiler. 4 aydir abimin yaninda oldular ben de onlarla beraber bu olaylari bizzat yasadim. Son bir haftadir abimin durumu cok kritik olmasina ragmen umudumuzu yitirmedik. Ellerinden gelen tum imkanlari sag olsunlar sundular. Eger abim baska bir hastanede olsaydi belki de 1 ay, 1.5 ay once kaybetmistik. Tedavisinin yaklasik 1 trilyon lira tuttugunu da biliyorum. Ancak Turgut Bey, abimin hastanesinde misafir oldugunu soyledi. Allah ondan razi olsun. Ona cok tesekkur ediyorum. Suni akciger cihazini getirterek, onun hayatta kalmasi icin ne gerekiyorsa yapti. Hatta, cihazin yedegini de getirerek onun tedavisi icin bekletti. Her sey icin cok tesekkur ediyorum. Bir hafta oncesine kadar umudum coktu. Ancak son bir haftadir durumunun cok kritik oldugunu ve onu her an kaybedebilecegimizi biliyordum. Cunku her seyi ben basindan beri burada; gerek yogun bakimda, gerekse hocalarimizla birlikte takip ettik. Bir hafta once oldugu soyleniyor. Ama bu sabah butun mudahalelere ragmen sabah 08.30'da abimi kaybettik. Kim ne derse desin olaylari ben yasadim, kimse yanimda degildi. Yalniz Muhterem Hanim ve ben bu olaylari beraber yasadik. Herkesin elinden geleni yaptigina inaniyorum."""
magazin,"Oscar gecesinin asil Turk kadini Oscar Odulleri torenine Demet Oger de katildi. DUNYACA unlu isimleri Turkiyede konuk eden ve Hollywood yildizlariyla kurdugu dostluklarla taninan Demet Oger, gectigimiz hafta duzenlenen Oscar Odulleri torenine katildi. Oger, dunyaca unlu yildiz Steven Tyler tarafindan basina takdim edildigini soyledi: Steven Tyler, kirmizi hali gecidinde basina Iste gecenin asil Turk kadini geldi diye bir sov yapti. Oger Entertainment adli bir sirketi bulunan Demet Oger, Oscar toreninde tanik oldugu ilginc manzaralari da anlatti: Herkeste heyecan doruktaydi. George Clooney haric! O cok sakindi, toren oncesi Argo ekibi olarak buradan odulle cikacagiz dedi, oyle de oldu. Jim Carrey, plastik ayak giymisti. Kocaman ayaklari ve sirtinda melek kanatlariyla geceye renk katti. Onu yakinda Istanbula getirecegim. Kim Kardashian hamile oldugu icin gece boyunca yerinden kalkmadi. Cok durulmus, simdiden anne moduna girmis durumda."
magazin,"'Sevgilisini yakin arkadasi kapti!' Unlu oyuncu Naz Elmas tasarimci Umut Eker ile cikmaya baslamisti. Ancak Eker, onceki gece Naz Elmas'in yakin arkadasi manken Didem Soydan ile goruldu Naz Elmas gecen yaz modaci Simay Bulbul'den yeni ayrilan tasarimci Umut Eker ile flort etmeye baslamisti. Ama onceki gece GQ dergisinin Haskoy'de duzenledigi davette Umut Eker'in yaninda manken Didem Soydan vardi. Naz Elmas'in cok yakin arkadasi olan Didem Soydan twitter'a soyle yazdi: ""Taktim Umut Eker'i koluma, herkes kendi yoluna!' POSTA"
